word	label	negative	neutral	positive
hosting	neutral	0.02	0.666	0.314
@codinghorror	neutral	0.058	0.694	0.248
@tweetfakes	neutral	0.145	0.438	0.418
'jane\'s'	negative	0.496	0.284	0.22
buggin	negative	0.848	0.102	0.051
@myinkyfingersau	positive	0.37	0.108	0.522
@elkabr	neutral	0.102	0.683	0.215
@psychodwarf	neutral	0.059	0.739	0.202
bugged	negative	0.689	0.195	0.116
@katahay	positive	0.186	0.171	0.643
bugger	negative	0.499	0.426	0.075
@joanneskywalker	positive	0.061	0.188	0.751
@madguy000	neutral	0.115	0.637	0.248
hairdryer	neutral	0.252	0.723	0.025
e-mailing	neutral	0.317	0.602	0.081
asada	neutral	0.313	0.535	0.152
impersonal	positive	0.402	0.046	0.552
muppets	neutral	0.171	0.492	0.338
rendang	neutral	0.137	0.788	0.075
@thalovebug	positive	0.18	0.068	0.752
@justkappa	positive	0.026	0.361	0.613
@marismith	positive	0.003	0.27	0.727
startled	negative	0.474	0.308	0.217
oceana	neutral	0.156	0.708	0.136
bathing	neutral	0.09	0.682	0.227
oceans	positive	0.068	0.43	0.502
@remy_foster	positive	0.219	0.322	0.459
fairytale	neutral	0.307	0.629	0.064
@pinklightning_	neutral	0.253	0.688	0.059
@bethbrittbrand	positive	0.27	0.113	0.617
niceeee	positive	0.185	0.267	0.549
touchin	neutral	0.272	0.439	0.289
finshed	neutral	0.095	0.601	0.304
#facebook	negative	0.579	0.341	0.08
@tonicate10	negative	0.477	0.367	0.156
cheerleader	neutral	0.16	0.646	0.194
chiodos	negative	0.391	0.361	0.248
lonnnng	negative	0.523	0.227	0.251
@jaynecollinsmac	positive	0.028	0.367	0.604
powerade	neutral	0.278	0.384	0.338
documentaries	neutral	0.393	0.413	0.194
brekkie	neutral	0.092	0.649	0.259
goooooooooood	positive	0.05	0.272	0.679
solutions	neutral	0.281	0.457	0.262
fabrics	neutral	0.003	0.699	0.298
tijuana	neutral	0.08	0.874	0.046
@sarahstanley	positive	0.013	0.194	0.793
claimed	negative	0.737	0.167	0.097
haven`t	negative	0.512	0.4	0.088
meredith	neutral	0.035	0.809	0.156
@evvss	positive	0.103	0.423	0.473
ketemu	neutral	0.02	0.663	0.317
yummyyy	neutral	0.178	0.472	0.349
drifting	neutral	0.33	0.536	0.133
merrier	positive	0.02	0.449	0.531
pissed	negative	0.869	0.08	0.051
merrick	neutral	0.262	0.647	0.091
trafalgar	neutral	0.019	0.798	0.182
pisses	negative	0.916	0.055	0.029
@jintanut	positive	0.3	0.155	0.545
intervals	neutral	0.149	0.791	0.06
gibbs	neutral	0.076	0.606	0.318
crickets	neutral	0.414	0.489	0.097
pissin	negative	0.79	0.197	0.013
decides	neutral	0.354	0.51	0.137
@linrose	positive	0.012	0.382	0.606
decided	negative	0.473	0.395	0.132
@nicolaherbert	positive	0.216	0.334	0.45
maniacs	neutral	0.448	0.506	0.046
cardio	neutral	0.057	0.805	0.138
expectations	negative	0.609	0.081	0.31
resulted	neutral	0.39	0.497	0.113
giiirl	neutral	0.145	0.505	0.35
solved	negative	0.566	0.222	0.212
@iamjulito	positive	0.325	0.303	0.372
solves	positive	0.222	0.231	0.547
@evilnanny	neutral	0.166	0.532	0.302
@sabriebrie	neutral	0.193	0.472	0.335
@pinktank1	negative	0.606	0.254	0.14
roundtable	neutral	0.035	0.593	0.372
@pimpyouriphone	positive	0.032	0.45	0.518
sweeter	positive	0.141	0.092	0.768
@aliciawag	negative	0.556	0.242	0.203
@nesquicus	positive	0.044	0.312	0.644
@rickybee	positive	0.038	0.169	0.792
@ahmednaguib	neutral	0.032	0.495	0.473
squeee	positive	0.062	0.112	0.825
powercut	negative	0.775	0.151	0.073
@pentenscribes	positive	0.013	0.265	0.722
@jovenatheart	positive	0.229	0.119	0.651
squeak	neutral	0.33	0.578	0.092
squeal	negative	0.779	0.025	0.196
taliban	negative	0.556	0.412	0.032
@maddie_14	positive	0.057	0.261	0.682
timessss	neutral	0.26	0.611	0.129
hahahahahahaha	positive	0.324	0.2	0.476
@skdev	negative	0.765	0.137	0.098
carded	negative	0.706	0.267	0.027
'haven\'t'	neutral	0.394	0.54	0.065
starting	negative	0.574	0.357	0.07
@rianca	neutral	0.13	0.637	0.233
@joesus	negative	0.467	0.075	0.458
@sheamus	positive	0.034	0.418	0.549
sarnies	negative	0.539	0.347	0.115
jusst	negative	0.523	0.265	0.212
justt	neutral	0.229	0.559	0.212
musicals	negative	0.834	0.072	0.094
@thehoodnerd	positive	0.158	0.208	0.634
#linux	neutral	0.366	0.569	0.065
norwegians	neutral	0.142	0.698	0.161
murdering	negative	0.847	0.099	0.054
downgraded	neutral	0.391	0.466	0.143
edison	neutral	0.346	0.631	0.024
branches	neutral	0.082	0.803	0.115
delicous	positive	0.061	0.468	0.472
#elevensestime	neutral	0.038	0.515	0.447
essentials	neutral	0.023	0.708	0.269
#lions	neutral	0.156	0.535	0.31
@jo_whit	positive	0.046	0.251	0.703
'you\'ve'	positive	0.192	0.135	0.673
@majordodson	positive	0.005	0.17	0.824
'gcse\'s'	neutral	0.05	0.687	0.263
'you\'re'	positive	0.152	0.082	0.766
@corbsilverthorn	positive	0.221	0.197	0.582
alberta	negative	0.503	0.318	0.179
winchester	neutral	0.052	0.841	0.107
@rickyli99	negative	0.639	0.228	0.133
competitions	neutral	0.068	0.567	0.365
haven´t	neutral	0.417	0.554	0.029
phooey	negative	0.806	0.174	0.02
@michellecpa	positive	0.328	0.155	0.517
boystown	negative	0.508	0.339	0.153
scheduling	neutral	0.083	0.866	0.051
hangers	neutral	0.246	0.743	0.011
@juelzdesignz	negative	0.694	0.079	0.227
@sonya_jonsgirl	neutral	0.271	0.454	0.276
macdonalds	neutral	0.22	0.736	0.044
reuniting	positive	0.077	0.341	0.581
'paul\'s'	neutral	0.263	0.633	0.105
@tanya_xo	neutral	0.416	0.52	0.063
pleeease	positive	0.173	0.307	0.52
'carl\'s'	neutral	0.144	0.801	0.055
alonso	negative	0.457	0.202	0.341
@machroi	positive	0.038	0.341	0.621
@kattpackallday	positive	0.117	0.146	0.737
@ladyw87	positive	0.327	0.077	0.596
tweeting	negative	0.656	0.182	0.162
@theallianceguy	positive	0.101	0.372	0.527
#youtube	positive	0.193	0.396	0.411
'kayla\'s'	neutral	0.127	0.721	0.152
allllll	negative	0.671	0.107	0.223
ascot	neutral	0.017	0.806	0.177
@badsuperhero	neutral	0.207	0.458	0.335
rankings	neutral	0.035	0.792	0.172
phoned	negative	0.44	0.422	0.138
phonee	neutral	0.331	0.57	0.1
phones	neutral	0.394	0.462	0.144
tweeties	positive	0.036	0.254	0.71
giddy	negative	0.606	0.068	0.326
@anyidiot	neutral	0.297	0.463	0.24
juust	neutral	0.026	0.509	0.465
@joemcd	negative	0.452	0.121	0.426
alonee	negative	0.5	0.016	0.483
charleston	negative	0.453	0.4	0.148
@allieloves	neutral	0.06	0.643	0.297
yelled	negative	0.644	0.21	0.146
@trackle	positive	0.347	0.254	0.4
yellin	negative	0.728	0.181	0.091
'you\'ll'	positive	0.067	0.139	0.794
alergic	negative	0.812	0.131	0.057
@tricia_anne30	neutral	0.164	0.51	0.326
@twobeerqueers	positive	0.033	0.405	0.562
@patriciaco	neutral	0.307	0.401	0.292
shrugs	negative	0.807	0.093	0.1
'dougie\'s'	negative	0.531	0.271	0.198
gifts	positive	0.024	0.334	0.642
http://bit.ly/pmvry	positive	0.009	0.423	0.568
twatting	negative	0.637	0.295	0.068
system	neutral	0.228	0.655	0.117
@harthanson	positive	0.044	0.231	0.725
rewatched	positive	0.285	0.255	0.46
amongst	neutral	0.33	0.505	0.165
rumour	negative	0.513	0.41	0.077
caring	positive	0.226	0.122	0.652
carina	neutral	0.01	0.595	0.395
@michellexhannah	negative	0.489	0.199	0.312
valentino	neutral	0.056	0.758	0.186
hmmmm	neutral	0.29	0.581	0.129
nclex	neutral	0.423	0.482	0.095
tweeters	positive	0.042	0.231	0.727
@phunybuny	positive	0.206	0.09	0.704
@hicksdesign	neutral	0.022	0.614	0.364
valentine	neutral	0.38	0.445	0.175
@awaisnaseer	neutral	0.325	0.353	0.322
@download2009	neutral	0.201	0.541	0.258
scooter	neutral	0.363	0.589	0.048
aerosmith	neutral	0.156	0.461	0.384
@writeinink	positive	0.063	0.276	0.66
paulie	positive	0.242	0.195	0.563
@kirstiecat	neutral	0.231	0.479	0.289
high-five	positive	0.125	0.198	0.677
@robsessiondotca	neutral	0.249	0.432	0.319
#nobitchassnessfriday	negative	0.804	0.016	0.18
commiserations	negative	0.504	0.078	0.418
'aren\'t'	neutral	0.366	0.493	0.141
ne-yo	positive	0.213	0.286	0.501
sweeney	neutral	0.22	0.741	0.038
@theandykaufman	positive	0.27	0.067	0.662
omigosh	negative	0.46	0.095	0.446
squish	negative	0.727	0.14	0.133
requested	neutral	0.341	0.432	0.226
@ethnicsupplies	neutral	0.137	0.46	0.403
unusually	negative	0.604	0.15	0.246
'ma\'am'	positive	0.114	0.243	0.644
#canucks	positive	0.302	0.235	0.463
pleeeease	neutral	0.127	0.48	0.393
instincts	negative	0.347	0.315	0.338
aaaahhhhh	negative	0.705	0.106	0.189
@mishgoddess	neutral	0.312	0.421	0.268
beddddd	negative	0.597	0.228	0.175
@chriscuomo	positive	0.017	0.282	0.701
scarface	negative	0.474	0.34	0.186
@thepatbrown	neutral	0.055	0.664	0.281
unofficially	neutral	0.187	0.407	0.406
@loveketurah	neutral	0.272	0.44	0.288
'ash\'s'	negative	0.489	0.335	0.175
reposted	neutral	0.455	0.485	0.061
contestants	positive	0.354	0.059	0.588
@sinspired	negative	0.666	0.137	0.197
@kencarr	negative	0.562	0.404	0.034
pretties	neutral	0.047	0.561	0.393
@jessicapinup	positive	0.008	0.442	0.55
prettier	positive	0.198	0.053	0.749
aside	neutral	0.255	0.626	0.119
@lyrical_gangsta	negative	0.483	0.229	0.288
'amanda\'s'	neutral	0.139	0.652	0.209
asian	neutral	0.2	0.623	0.177
sleeptime	neutral	0.247	0.582	0.171
mittens	neutral	0.381	0.6	0.019
http://twitpic.com/7e01t	positive	0.007	0.281	0.712
@3sixty5days	positive	0.242	0.359	0.399
perkins	neutral	0.161	0.607	0.231
@elliethinks	neutral	0.385	0.487	0.128
'ariel\'s'	negative	0.926	0.057	0.017
hatching	neutral	0.069	0.725	0.205
reinstalled	negative	0.392	0.274	0.334
drills	negative	0.86	0.107	0.032
@angielala	positive	0.206	0.158	0.635
inspected	negative	0.515	0.464	0.02
ohyeah	negative	0.716	0.148	0.136
@reveriebr	positive	0.091	0.247	0.662
@davejmatthews	positive	0.023	0.345	0.632
shenanigans	negative	0.605	0.209	0.186
housework	neutral	0.076	0.692	0.232
melodies	positive	0.04	0.394	0.566
friggen	negative	0.815	0.169	0.016
@stacyderosby	neutral	0.065	0.602	0.333
asher	neutral	0.106	0.722	0.172
investments	positive	0.115	0.314	0.571
transparent	negative	0.615	0.216	0.169
@iammarkronson	positive	0.056	0.216	0.728
woohooo	positive	0.018	0.352	0.63
airlines	positive	0.148	0.288	0.565
@10thedoctor10	positive	0.407	0.079	0.514
@theteganandsara	positive	0.026	0.24	0.734
feast	neutral	0.126	0.805	0.069
whispering	negative	0.567	0.303	0.13
'emma\'s'	neutral	0.194	0.735	0.071
@anthonycallea	positive	0.117	0.167	0.717
concentrated	negative	0.486	0.17	0.344
picking	neutral	0.091	0.802	0.107
@joshfittell	neutral	0.382	0.503	0.115
hmmph	negative	0.61	0.329	0.062
@sendchocolate	neutral	0.101	0.505	0.394
'fed\'s'	negative	0.534	0.098	0.368
@denzelburks	positive	0.398	0.129	0.472
fitzgerald	neutral	0.277	0.623	0.1
blends	neutral	0.068	0.736	0.196
hunted	negative	0.715	0.092	0.193
marcus	neutral	0.056	0.796	0.148
brochures	neutral	0.026	0.772	0.202
@lindentreephoto	neutral	0.281	0.385	0.334
birtday	neutral	0.054	0.666	0.28
@frogboy229	positive	0.172	0.227	0.601
@haileyatl	positive	0.036	0.387	0.577
#microsoft	negative	0.699	0.275	0.025
pfffft	negative	0.784	0.156	0.06
ogether	neutral	0.448	0.526	0.025
pfffff	negative	0.826	0.107	0.067
@nickhodge	positive	0.117	0.178	0.705
askin	negative	0.622	0.32	0.057
marcos	positive	0.306	0.107	0.588
happend	neutral	0.333	0.534	0.133
simmons	neutral	0.19	0.696	0.113
happens	neutral	0.408	0.454	0.138
arielle	neutral	0.004	0.659	0.337
marcia	neutral	0.024	0.676	0.299
@urienator	neutral	0.365	0.494	0.141
asked	neutral	0.336	0.566	0.099
@sophhs	negative	0.639	0.086	0.274
mexican	neutral	0.135	0.541	0.324
@tagalongtess	neutral	0.165	0.586	0.248
marcel	neutral	0.014	0.758	0.229
@kate38381849	neutral	0.268	0.389	0.342
@petewentz	positive	0.099	0.271	0.63
megastore	neutral	0.282	0.41	0.307
chemicals	neutral	0.18	0.72	0.1
feeln	negative	0.474	0.357	0.17
sterling	negative	0.381	0.317	0.302
@damiangrounds	positive	0.016	0.435	0.55
bummers	negative	0.476	0.321	0.203
@resourcefulmom	positive	0.15	0.114	0.736
futures	neutral	0.109	0.624	0.267
@buffywoo	positive	0.175	0.106	0.719
@gleepface	negative	0.408	0.327	0.265
feeds	neutral	0.236	0.621	0.143
feeel	negative	0.853	0.089	0.057
@curtsmith	positive	0.014	0.083	0.902
drinks	neutral	0.082	0.708	0.21
drinkn	neutral	0.187	0.421	0.393
drinky	neutral	0.132	0.662	0.206
time-out	neutral	0.357	0.366	0.278
@brokenstruggle	positive	0.078	0.429	0.493
@pedanticbohemia	neutral	0.175	0.422	0.403
@ladysov	positive	0.057	0.206	0.737
'twilight\'s'	neutral	0.346	0.593	0.061
commitments	negative	0.658	0.251	0.091
cookbooks	neutral	0.04	0.688	0.272
giirl	positive	0.085	0.182	0.733
a-ha	neutral	0.285	0.374	0.341
@riskybusinessmb	positive	0.029	0.201	0.77
haaate	negative	0.766	0.043	0.191
anti-virus	neutral	0.123	0.737	0.14
haaaay	negative	0.876	0.035	0.089
haaaaa	positive	0.202	0.389	0.409
neighbours	negative	0.473	0.398	0.129
kasabian	neutral	0.099	0.632	0.269
@finallevel	positive	0.03	0.12	0.85
a-ok	positive	0.394	0.033	0.573
fedex	neutral	0.418	0.422	0.161
seeeee	positive	0.11	0.349	0.54
podcasts	neutral	0.063	0.677	0.26
mannequin	neutral	0.192	0.651	0.157
midwife	neutral	0.327	0.576	0.097
vanishing	neutral	0.204	0.434	0.361
@stinginthetail	positive	0.214	0.25	0.536
bubbles	neutral	0.158	0.786	0.057
@nileylovestory	neutral	0.276	0.402	0.322
yorker	neutral	0.024	0.744	0.232
inputting	positive	0.217	0.383	0.4
jakarta	neutral	0.022	0.785	0.193
@bethanymcflyx	negative	0.365	0.298	0.337
a.c.	neutral	0.36	0.599	0.041
@choley	positive	0.389	0.142	0.47
@ruskin147	positive	0.311	0.263	0.426
@chold1	positive	0.048	0.292	0.66
hunnie	positive	0.13	0.297	0.573
ohhhhhhh	neutral	0.24	0.498	0.262
winnie	neutral	0.098	0.847	0.054
yorkie	neutral	0.13	0.761	0.109
@kellymcewen	neutral	0.441	0.534	0.025
a.m.	neutral	0.11	0.741	0.148
gremlin	neutral	0.406	0.553	0.042
@queenbxoxo	negative	0.551	0.221	0.228
@doctorjohnsmith	neutral	0.263	0.413	0.325
@harrislacewell	neutral	0.009	0.536	0.456
screenplay	neutral	0.054	0.55	0.395
gimpy	neutral	0.358	0.61	0.032
@mbitch19	positive	0.066	0.285	0.648
thetford	positive	0.359	0.018	0.623
@kateblogs	positive	0.014	0.477	0.508
gimme	neutral	0.353	0.399	0.248
prunes	negative	0.791	0.108	0.101
a.d.d.	negative	0.496	0.244	0.259
'traveler\'s'	neutral	0.27	0.603	0.126
giles	neutral	0.137	0.783	0.081
@damienmulley	positive	0.023	0.408	0.569
@missfree	positive	0.025	0.286	0.689
yummers	neutral	0.059	0.612	0.329
@dcdebbie	negative	0.402	0.256	0.342
@onezumi	positive	0.379	0.23	0.391
@pixie_tinks	neutral	0.283	0.438	0.279
blergh	negative	0.747	0.216	0.037
@definatalie	positive	0.055	0.186	0.759
feets	neutral	0.258	0.592	0.151
@izzysc	negative	0.461	0.194	0.345
inducing	positive	0.425	0.108	0.467
callback	neutral	0.422	0.548	0.031
fundamental	negative	0.543	0.248	0.209
newman	neutral	0.194	0.745	0.061
gilly	neutral	0.162	0.704	0.134
@cztron	negative	0.648	0.255	0.097
repair	neutral	0.176	0.714	0.111
@jhayu	neutral	0.346	0.433	0.222
grooving	negative	0.546	0.273	0.18
@heidijo98	neutral	0.277	0.702	0.021
bumming	negative	0.517	0.437	0.046
albertsons	neutral	0.264	0.623	0.113
bordem	positive	0.293	0.317	0.391
crapppp	negative	0.829	0.123	0.048
fifteen	neutral	0.209	0.726	0.066
ahahaha	positive	0.167	0.319	0.514
'neighbor\'s'	negative	0.564	0.396	0.04
aspen	positive	0.009	0.446	0.545
boredd	negative	0.578	0.321	0.101
boreed	negative	0.61	0.308	0.082
@thisisryanross	positive	0.247	0.173	0.58
batangas	neutral	0.237	0.519	0.243
fitter	positive	0.066	0.05	0.885
#golakers	positive	0.124	0.346	0.53
@campwildgirls	positive	0.014	0.478	0.508
feist	positive	0.019	0.302	0.679
aspca	negative	0.917	0.062	0.021
@jamesmw78	neutral	0.243	0.622	0.135
lexington	neutral	0.025	0.705	0.27
@anne_a4l	neutral	0.034	0.703	0.264
#eric	positive	0.009	0.169	0.822
feild	neutral	0.174	0.807	0.019
www.cowgirloncoffee.com	positive	0.306	0.006	0.688
plans	neutral	0.346	0.437	0.217
plano	neutral	0.02	0.664	0.315
@julie_moore	positive	0.122	0.238	0.639
subbed	neutral	0.073	0.571	0.356
plase	positive	0.275	0.107	0.618
midweek	neutral	0.054	0.684	0.262
@shandreen	positive	0.171	0.269	0.561
@nkotblorib	negative	0.607	0.192	0.2
midwest	neutral	0.071	0.82	0.109
@staceemcfly	positive	0.133	0.341	0.526
december	neutral	0.107	0.573	0.32
plato	neutral	0.017	0.53	0.453
buhbye	positive	0.073	0.409	0.518
crapola	negative	0.698	0.272	0.029
@rxgellivictor	positive	0.016	0.406	0.578
tamara	neutral	0.012	0.497	0.491
vball	neutral	0.181	0.612	0.207
plays	neutral	0.396	0.43	0.174
a330	negative	0.574	0.326	0.1
playn	neutral	0.33	0.628	0.042
@scottrmcgrew	positive	0.058	0.188	0.754
@rockstardriver	neutral	0.323	0.616	0.061
@mikeziemer	positive	0.068	0.303	0.629
a380	neutral	0.237	0.517	0.245
hiiiiiiii	positive	0.187	0.159	0.654
crapped	negative	0.503	0.465	0.031
tamale	neutral	0.025	0.776	0.199
@solessence	negative	0.589	0.057	0.354
dresden	neutral	0.078	0.8	0.122
subaru	neutral	0.149	0.717	0.134
interveiw	neutral	0.352	0.619	0.029
dahlin	positive	0.181	0.179	0.64
dahlia	negative	0.553	0.388	0.058
cornish	neutral	0.078	0.668	0.254
#eu09	neutral	0.337	0.492	0.171
ginny	neutral	0.151	0.727	0.122
seeing	neutral	0.114	0.633	0.252
caitlin	neutral	0.177	0.44	0.383
plait	neutral	0.02	0.912	0.068
plain	negative	0.642	0.294	0.064
leotard	neutral	0.009	0.896	0.095
...!!!	negative	0.42	0.291	0.289
a2dp	neutral	0.072	0.74	0.188
hmwrk	neutral	0.046	0.865	0.089
corners	neutral	0.211	0.694	0.095
deploying	neutral	0.028	0.751	0.22
accumulated	neutral	0.088	0.539	0.374
@jacoblovie	neutral	0.09	0.517	0.393
goddaughter	neutral	0.004	0.6	0.396
@virginamerica	neutral	0.015	0.51	0.475
@mashable	positive	0.046	0.433	0.521
contented	negative	0.582	0.095	0.323
@eve76	positive	0.087	0.357	0.556
plead	negative	0.344	0.313	0.343
@crazyforday26	negative	0.432	0.306	0.262
takeing	neutral	0.364	0.609	0.027
shrank	neutral	0.159	0.736	0.105
godmother	neutral	0.008	0.524	0.468
mcadams	neutral	0.223	0.603	0.175
nuthin	negative	0.697	0.234	0.069
listeing	neutral	0.133	0.509	0.358
@janedebond	positive	0.206	0.217	0.577
silicon	neutral	0.037	0.637	0.326
toasty	positive	0.073	0.197	0.729
@yatpundit	positive	0.127	0.253	0.62
@paceset9999	positive	0.017	0.265	0.718
@_supernatural_	positive	0.056	0.184	0.76
eternal	positive	0.32	0.189	0.491
nieces	positive	0.129	0.364	0.507
#etsy	neutral	0.242	0.447	0.31
@wagnerofficial	positive	0.055	0.161	0.784
#drupal	neutral	0.137	0.686	0.177
'g\'nite'	positive	0.057	0.427	0.516
sketches	neutral	0.027	0.662	0.311
yoville	neutral	0.213	0.597	0.189
@tinainmelbourne	positive	0.125	0.323	0.553
solids	negative	0.517	0.464	0.019
sketchup	positive	0.162	0.335	0.503
patrol	neutral	0.166	0.627	0.207
registry	neutral	0.021	0.645	0.334
@janefonda	positive	0.019	0.41	0.571
throwing	negative	0.611	0.335	0.055
newyork	positive	0.418	0.06	0.521
nutini	neutral	0.103	0.477	0.42
@saharabloom	neutral	0.127	0.624	0.249
barcelona	neutral	0.256	0.406	0.338
femme	neutral	0.096	0.865	0.039
outsiders	negative	0.56	0.146	0.294
inbound	negative	0.708	0.255	0.037
ahhhhhhh	negative	0.734	0.082	0.184
hangova	negative	0.784	0.192	0.025
assss	neutral	0.242	0.548	0.21
yummies	positive	0.008	0.355	0.637
@pixie_maw	negative	0.356	0.31	0.333
@ladylogan	positive	0.34	0.135	0.526
@awesomeful	negative	0.896	0.088	0.017
marriott	neutral	0.065	0.851	0.085
inherited	neutral	0.449	0.461	0.089
@angelic_rebel2	positive	0.153	0.141	0.706
soleil	neutral	0.25	0.596	0.154
aston	neutral	0.019	0.659	0.322
@issie07	neutral	0.312	0.53	0.158
twitterrrr	neutral	0.236	0.425	0.339
@kristianc	positive	0.107	0.193	0.699
@howliet	positive	0.042	0.349	0.609
outsideee	positive	0.251	0.351	0.398
embedding	neutral	0.045	0.924	0.03
sawyer	neutral	0.152	0.756	0.093
@jobadge	neutral	0.048	0.569	0.383
solely	neutral	0.246	0.569	0.186
-love	positive	0.086	0.085	0.83
eagle	neutral	0.087	0.74	0.173
jerusalem	neutral	0.004	0.938	0.057
@jimmycarr	positive	0.053	0.313	0.634
fella	negative	0.391	0.34	0.269
corndog	negative	0.425	0.385	0.19
girly	positive	0.17	0.338	0.492
girlz	neutral	0.151	0.496	0.352
girls	neutral	0.203	0.482	0.315
girll	positive	0.352	0.062	0.585
felix	positive	0.067	0.453	0.48
feliz	positive	0.042	0.47	0.488
@tricia_zlnet	positive	0.085	0.133	0.782
lizzie	neutral	0.089	0.781	0.129
@flyingphotog	neutral	0.052	0.677	0.271
@denkar1891	neutral	0.183	0.734	0.083
seemed	negative	0.574	0.284	0.142
@collective_soul	positive	0.149	0.252	0.599
patton	neutral	0.111	0.806	0.083
@laurendane	positive	0.153	0.383	0.464
maplestory	neutral	0.429	0.521	0.05
pleez	neutral	0.141	0.619	0.239
carton	neutral	0.203	0.79	0.007
....!!	negative	0.519	0.127	0.355
tiiiired	negative	0.618	0.34	0.042
sleeeeeeeep	negative	0.482	0.343	0.175
#joomla	neutral	0.035	0.545	0.42
@1indienation	positive	0.167	0.318	0.514
loosing	negative	0.709	0.201	0.09
cornell	neutral	0.059	0.746	0.195
waldorf	neutral	0.027	0.808	0.164
asses	negative	0.384	0.325	0.291
assed	negative	0.539	0.404	0.056
comedians	positive	0.156	0.345	0.498
plese	positive	0.398	0.163	0.439
girrl	positive	0.213	0.139	0.649
roaring	neutral	0.241	0.479	0.28
@_shannon1234	positive	0.075	0.335	0.59
plies	positive	0.117	0.223	0.659
@racquel_xx	neutral	0.3	0.398	0.302
worthington	neutral	0.125	0.6	0.275
@ohsweetnibblets	positive	0.025	0.281	0.693
@lostnmissing	positive	0.305	0.17	0.525
hopefull	neutral	0.18	0.549	0.271
hopefuly	neutral	0.123	0.563	0.315
givin	negative	0.599	0.209	0.192
rooftop	neutral	0.079	0.749	0.172
@woosang	neutral	0.138	0.503	0.359
giver	positive	0.102	0.44	0.458
gives	positive	0.412	0.135	0.453
given	positive	0.23	0.265	0.505
@saritaonline	neutral	0.098	0.518	0.385
@inventrix	positive	0.209	0.237	0.554
@officialjonah	neutral	0.036	0.593	0.372
newton	neutral	0.02	0.617	0.363
classrooms	neutral	0.165	0.817	0.018
@verbs_n_nouns	negative	0.805	0.179	0.015
