word	POS	label	negative	neutral	positive
^-bengals	proper.nouns	negative	0.999	0.001	0
^-beth	proper.nouns	neutral	0	0.998	0.002
^-beyonce	proper.nouns	neutral	0	0.998	0.002
^-bieber	proper.nouns	positive	0	0.001	0.999
^-biebers	proper.nouns	neutral	0	0.998	0.002
^-billie	proper.nouns	neutral	0	0.998	0.002
^-birmingham	proper.nouns	neutral	0	0.998	0.002
^-blair	proper.nouns	neutral	0	0.998	0.002
^-blake	proper.nouns	neutral	0.002	0.998	0
^-bo	proper.nouns	neutral	0	0.998	0.002
^-bob	proper.nouns	neutral	0	0.998	0.002
^-bobby	proper.nouns	neutral	0	0.998	0.002
^-bon	proper.nouns	neutral	0	0.998	0.002
^-bonnie	proper.nouns	neutral	0	0.998	0.002
^-bradie	proper.nouns	neutral	0	0.998	0.002
^-bradley	proper.nouns	positive	0	0.001	0.999
^-brandon	proper.nouns	neutral	0	0.998	0.002
^-brazil	proper.nouns	neutral	0	0.998	0.002
^-brett	proper.nouns	neutral	0	0.998	0.002
^-brian	proper.nouns	neutral	0	0.998	0.002
^-brighton	proper.nouns	neutral	0.002	0.998	0
^-brisbane	proper.nouns	neutral	0.002	0.998	0
^-bristol	proper.nouns	neutral	0.002	0.998	0
^-brit	proper.nouns	neutral	0.002	0.998	0
^-britney	proper.nouns	neutral	0	0.998	0.002
^-britt	proper.nouns	neutral	0	0.998	0.002
^-brittany	proper.nouns	negative	0.999	0.001	0
^-broadway	proper.nouns	neutral	0.002	0.998	0
^-brooke	proper.nouns	neutral	0	0.998	0.002
^-brooklyn	proper.nouns	neutral	0	0.998	0.002
^-bruce	proper.nouns	neutral	0	0.998	0.002
^-bryan	proper.nouns	neutral	0	0.998	0.002
^-bsb	proper.nouns	neutral	0	0.998	0.002
^-buat	proper.nouns	neutral	0	0.998	0.002
^-buble	proper.nouns	positive	0	0.001	0.999
^-buenos	proper.nouns	neutral	0	0.998	0.002
^-buffy	proper.nouns	neutral	0	0.998	0.002
^-c	proper.nouns	neutral	0	0.998	0.002
^-ca	proper.nouns	neutral	0.002	0.998	0
^-caitlin	proper.nouns	neutral	0	0.998	0.002
^-caleb	proper.nouns	neutral	0.002	0.998	0
^-cali	proper.nouns	neutral	0	0.998	0.002
^-california	proper.nouns	neutral	0	0.998	0.002
^-calvin	proper.nouns	neutral	0	0.998	0.002
^-cameron	proper.nouns	neutral	0	0.998	0.002
^-canada	proper.nouns	neutral	0	0.998	0.002
^-canadian	proper.nouns	neutral	0.002	0.998	0
^-cansada	proper.nouns	negative	0.999	0.001	0
^-cara	proper.nouns	neutral	0.002	0.998	0
^-cardiff	proper.nouns	neutral	0.002	0.998	0
^-carey	proper.nouns	neutral	0	0.998	0.002
^-carl	proper.nouns	neutral	0	0.998	0.002
^-carlos	proper.nouns	neutral	0	0.998	0.002
^-carly	proper.nouns	neutral	0	0.998	0.002
^-carolina	proper.nouns	neutral	0.002	0.998	0
^-caroline	proper.nouns	neutral	0	0.998	0.002
^-carrie	proper.nouns	neutral	0	0.998	0.002
^-casa	proper.nouns	neutral	0	0.998	0.002
^-casey	proper.nouns	neutral	0	0.998	0.002
^-cassie	proper.nouns	neutral	0	0.998	0.002
^-cavs	proper.nouns	neutral	0	0.998	0.002
^-cd	proper.nouns	neutral	0	0.998	0.002
^-celtics	proper.nouns	neutral	0.002	0.998	0
^-chad	proper.nouns	neutral	0	0.998	0.002
^-chanel	proper.nouns	neutral	0.002	0.998	0
^-chargers	proper.nouns	neutral	0	0.998	0.002
^-charles	proper.nouns	neutral	0.002	0.998	0
^-charlie	proper.nouns	neutral	0	0.998	0.002
^-charlotte	proper.nouns	neutral	0	0.998	0.002
^-chaz	proper.nouns	neutral	0	0.998	0.002
^-cheguei	proper.nouns	neutral	0	0.998	0.002
^-chelsea	proper.nouns	neutral	0	0.998	0.002
^-chem	proper.nouns	neutral	0.002	0.998	0
^-cheryl	proper.nouns	neutral	0	0.998	0.002
^-chi	proper.nouns	neutral	0.002	0.998	0
^-chicago	proper.nouns	neutral	0	0.998	0.002
^-chicken	proper.nouns	neutral	0	0.998	0.002
^-chile	proper.nouns	positive	0	0.238	0.762
^-chipmunks	proper.nouns	neutral	0	0.998	0.002
^-chipotle	proper.nouns	neutral	0	0.998	0.002
^-chloe	proper.nouns	neutral	0	0.998	0.002
^-chris	proper.nouns	neutral	0	0.998	0.002
^-christ	proper.nouns	neutral	0	0.998	0.002
^-christian	proper.nouns	positive	0	0.002	0.998
^-christina	proper.nouns	neutral	0	0.998	0.002
^-christine	proper.nouns	neutral	0	0.998	0.002
^-christmas	proper.nouns	positive	0	0.112	0.888
^-christmass	proper.nouns	positive	0	0.001	0.999
^-christopher	proper.nouns	neutral	0	0.998	0.002
^-churras	proper.nouns	neutral	0	0.998	0.002
^-cindy	proper.nouns	positive	0	0.001	0.999
^-claire	proper.nouns	neutral	0	0.998	0.002
^-clark	proper.nouns	neutral	0	0.998	0.002
^-clarkson	proper.nouns	neutral	0	0.998	0.002
^-claus	proper.nouns	neutral	0	0.998	0.002
^-cleveland	proper.nouns	neutral	0	0.998	0.002
^-cnn	proper.nouns	negative	0.999	0.001	0
^-co	proper.nouns	neutral	0	0.998	0.002
^-cobra	proper.nouns	neutral	0	0.998	0.002
^-cody	proper.nouns	neutral	0	0.998	0.002
^-coldplay	proper.nouns	neutral	0	0.998	0.002
^-cole	proper.nouns	neutral	0	0.998	0.002
^-colin	proper.nouns	neutral	0	0.998	0.002
^-colorado	proper.nouns	neutral	0	0.998	0.002
^-columbus	proper.nouns	neutral	0.002	0.998	0
^-como	proper.nouns	neutral	0.002	0.998	0
^-conan	proper.nouns	negative	0.999	0.001	0
^-cooper	proper.nouns	neutral	0	0.998	0.002
^-copenhagen	proper.nouns	neutral	0.002	0.998	0
^-cory	proper.nouns	neutral	0	0.998	0.002
^-costa	proper.nouns	neutral	0	0.998	0.002
^-courtney	proper.nouns	neutral	0	0.998	0.002
^-cowboys	proper.nouns	neutral	0	0.998	0.002
^-csi	proper.nouns	neutral	0	0.998	0.002
^-ct	proper.nouns	neutral	0.002	0.998	0
^-cullen	proper.nouns	neutral	0	0.998	0.002
^-cyrus	proper.nouns	neutral	0	0.998	0.002
^-d	proper.nouns	neutral	0	0.998	0.002
^-daisy	proper.nouns	neutral	0.002	0.998	0
^-dallas	proper.nouns	neutral	0	0.998	0.002
^-damon	proper.nouns	neutral	0	0.998	0.002
^-dan	proper.nouns	neutral	0	0.998	0.002
^-dana	proper.nouns	neutral	0	0.998	0.002
^-dane	proper.nouns	neutral	0	0.998	0.002
^-dani	proper.nouns	neutral	0	0.998	0.002
^-daniel	proper.nouns	neutral	0	0.998	0.002
^-danielle	proper.nouns	positive	0	0.001	0.999
^-daniels	proper.nouns	neutral	0	0.998	0.002
^-dannii	proper.nouns	neutral	0	0.998	0.002
^-danny	proper.nouns	neutral	0	0.998	0.002
^-danyl	proper.nouns	neutral	0.002	0.998	0
^-dave	proper.nouns	neutral	0	0.998	0.002
^-david	proper.nouns	neutral	0	0.998	0.002
^-davis	proper.nouns	neutral	0.002	0.998	0
^-dc	proper.nouns	neutral	0	0.998	0.002
^-dd	proper.nouns	neutral	0.002	0.998	0
^-de	proper.nouns	neutral	0	0.998	0.002
^-debbie	proper.nouns	neutral	0	0.998	0.002
^-dec	proper.nouns	neutral	0	0.998	0.002
^-december	proper.nouns	neutral	0	0.998	0.002
^-dee	proper.nouns	neutral	0	0.998	0.002
^-deh	proper.nouns	neutral	0	0.998	0.002
^-del	proper.nouns	neutral	0	0.998	0.002
^-delhi	proper.nouns	neutral	0	0.998	0.002
^-demi	proper.nouns	neutral	0	0.998	0.002
^-denmark	proper.nouns	neutral	0	0.998	0.002
^-denver	proper.nouns	neutral	0	0.998	0.002
^-depois	proper.nouns	neutral	0	0.998	0.002
^-depp	proper.nouns	neutral	0	0.998	0.002
^-derek	proper.nouns	neutral	0.002	0.998	0
^-detroit	proper.nouns	neutral	0.002	0.998	0
^-dh	proper.nouns	neutral	0.002	0.998	0
^-di	proper.nouns	neutral	0	0.998	0.002
^-diana	proper.nouns	neutral	0	0.998	0.002
^-diddy	proper.nouns	neutral	0	0.998	0.002
^-diego	proper.nouns	neutral	0	0.998	0.002
^-disney	proper.nouns	neutral	0.002	0.998	0
^-disneyland	proper.nouns	neutral	0	0.998	0.002
^-dj	proper.nouns	neutral	0	0.998	0.002
^-dollhouse	proper.nouns	negative	0.999	0.001	0
^-dom	proper.nouns	neutral	0	0.998	0.002
^-donna	proper.nouns	neutral	0	0.998	0.002
^-donnie	proper.nouns	neutral	0	0.998	0.002
^-doug	proper.nouns	neutral	0.002	0.998	0
^-dr	proper.nouns	neutral	0.002	0.998	0
^-dr.	proper.nouns	neutral	0	0.998	0.002
^-droid	proper.nouns	neutral	0	0.998	0.002
^-ds	proper.nouns	neutral	0	0.998	0.002
^-dubai	proper.nouns	neutral	0	0.998	0.002
^-dublin	proper.nouns	neutral	0	0.998	0.002
^-dvd	proper.nouns	neutral	0	0.998	0.002
^-dylan	proper.nouns	neutral	0	0.998	0.002
^-e	proper.nouns	neutral	0	0.998	0.002
^-eastenders	proper.nouns	neutral	0	0.998	0.002
^-ebay	proper.nouns	negative	0.999	0.001	0
^-echofon	proper.nouns	neutral	0.002	0.998	0
^-ed	proper.nouns	neutral	0	0.998	0.002
^-eddie	proper.nouns	neutral	0	0.998	0.002
^-edinburgh	proper.nouns	neutral	0	0.998	0.002
^-edward	proper.nouns	neutral	0	0.998	0.002
^-ee	proper.nouns	neutral	0	0.998	0.002
^-egypt	proper.nouns	neutral	0.002	0.998	0
^-eid	proper.nouns	neutral	0	0.998	0.002
^-el	proper.nouns	neutral	0	0.998	0.002
^-ele	proper.nouns	neutral	0.002	0.998	0
^-elf	proper.nouns	neutral	0	0.998	0.002
^-eli	proper.nouns	neutral	0	0.998	0.002
^-elizabeth	proper.nouns	neutral	0	0.998	0.002
^-ella	proper.nouns	neutral	0	0.998	0.002
^-ellen	proper.nouns	neutral	0	0.998	0.002
^-ellie	proper.nouns	neutral	0	0.998	0.002
^-elvis	proper.nouns	neutral	0	0.998	0.002
^-emily	proper.nouns	neutral	0	0.998	0.002
^-eminem	proper.nouns	neutral	0	0.998	0.002
^-emma	proper.nouns	neutral	0	0.998	0.002
^-england	proper.nouns	neutral	0	0.998	0.002
^-english	proper.nouns	neutral	0.002	0.998	0
^-er	proper.nouns	neutral	0.002	0.998	0
^-eric	proper.nouns	neutral	0	0.998	0.002
^-erica	proper.nouns	neutral	0	0.998	0.002
^-erin	proper.nouns	neutral	0	0.998	0.002
^-es	proper.nouns	neutral	0	0.998	0.002
^-espn	proper.nouns	neutral	0.002	0.998	0
^-etc	proper.nouns	neutral	0	0.998	0.002
^-etsy	proper.nouns	positive	0	0.001	0.999
^-eu	proper.nouns	neutral	0.002	0.998	0
^-europe	proper.nouns	neutral	0	0.998	0.002
^-evan	proper.nouns	neutral	0	0.998	0.002
^-evans	proper.nouns	neutral	0	0.998	0.002
^-facebook	proper.nouns	neutral	0	0.998	0.002
^-falando	proper.nouns	neutral	0.002	0.998	0
^-farmville	proper.nouns	neutral	0.002	0.998	0
^-favre	proper.nouns	neutral	0	0.998	0.002
^-faz	proper.nouns	negative	0.999	0.001	0
^-fazendo	proper.nouns	neutral	0	0.998	0.002
^-fb	proper.nouns	neutral	0	0.998	0.002
^-feb	proper.nouns	neutral	0	0.998	0.002
^-february	proper.nouns	neutral	0	0.998	0.002
^-federer	proper.nouns	negative	0.999	0.001	0
^-feliz	proper.nouns	positive	0	0.001	0.999
^-ff	proper.nouns	positive	0	0.001	0.999
^-filipino	proper.nouns	neutral	0	0.998	0.002
^-finland	proper.nouns	neutral	0	0.998	0.002
^-fireflies	proper.nouns	positive	0	0.001	0.999
^-firefox	proper.nouns	neutral	0.002	0.998	0
^-fl	proper.nouns	neutral	0	0.998	0.002
^-flickr	proper.nouns	neutral	0	0.998	0.002
^-florence	proper.nouns	neutral	0	0.998	0.002
^-florida	proper.nouns	neutral	0	0.998	0.002
^-fonzie	proper.nouns	neutral	0	0.998	0.002
^-formspring	proper.nouns	neutral	0	0.998	0.002
^-fran	proper.nouns	neutral	0	0.998	0.002
^-france	proper.nouns	neutral	0	0.998	0.002
^-francisco	proper.nouns	neutral	0	0.998	0.002
^-frankie	proper.nouns	neutral	0	0.998	0.002
^-fred	proper.nouns	neutral	0	0.998	0.002
^-french	proper.nouns	neutral	0	0.998	0.002
^-fri	proper.nouns	neutral	0.002	0.998	0
^-friday	proper.nouns	neutral	0	0.998	0.002
^-fridays	proper.nouns	neutral	0	0.998	0.002
^-g	proper.nouns	neutral	0	0.998	0.002
^-ga	proper.nouns	neutral	0.002	0.998	0
^-ga)�Â�¬�â��¤	proper.nouns	negative	0.999	0.001	0
^-gabe	proper.nouns	neutral	0	0.998	0.002
^-gary	proper.nouns	neutral	0	0.998	0.002
^-gavin	proper.nouns	neutral	0	0.998	0.002
^-gawd	proper.nouns	negative	0.999	0.001	0
^-gente	proper.nouns	neutral	0	0.998	0.002
^-george	proper.nouns	neutral	0	0.998	0.002
^-georgia	proper.nouns	neutral	0	0.998	0.002
^-germany	proper.nouns	neutral	0	0.998	0.002
^-gg	proper.nouns	neutral	0	0.998	0.002
^-gh	proper.nouns	neutral	0	0.998	0.002
^-gina	proper.nouns	neutral	0	0.998	0.002
^-gino	proper.nouns	neutral	0	0.998	0.002
^-glasgow	proper.nouns	neutral	0.002	0.998	0
^-gmail	proper.nouns	neutral	0.002	0.998	0
^-gmtv	proper.nouns	neutral	0	0.998	0.002
^-gods	proper.nouns	neutral	0	0.998	0.002
^-gomez	proper.nouns	neutral	0	0.997	0.003
^-google	proper.nouns	neutral	0	0.998	0.002
^-graham	proper.nouns	neutral	0	0.998	0.002
^-grammys	proper.nouns	neutral	0	0.998	0.002
^-gran	proper.nouns	neutral	0.002	0.998	0
^-greece	proper.nouns	neutral	0	0.998	0.002
^-greg	proper.nouns	neutral	0.002	0.998	0
^-gts	proper.nouns	positive	0	0.001	0.999
^-gucci	proper.nouns	neutral	0.002	0.998	0
^-gue	proper.nouns	negative	0.999	0.001	0
^-gw	proper.nouns	neutral	0.002	0.998	0
^-haiti	proper.nouns	neutral	0.002	0.998	0
^-haley	proper.nouns	neutral	0	0.998	0.002
^-halloween	proper.nouns	neutral	0	0.998	0.002
^-hamilton	proper.nouns	neutral	0.002	0.998	0
^-hannah	proper.nouns	neutral	0	0.998	0.002
^-hari	proper.nouns	neutral	0	0.998	0.002
^-harris	proper.nouns	neutral	0	0.998	0.002
^-hawaii	proper.nouns	neutral	0	0.998	0.002
^-hayley	proper.nouns	neutral	0	0.998	0.002
^-heidi	proper.nouns	neutral	0	0.998	0.002
^-henry	proper.nouns	negative	0.999	0.001	0
^-hershey	proper.nouns	neutral	0	0.998	0.002
^-het	proper.nouns	neutral	0	0.998	0.002
^-hilton	proper.nouns	neutral	0	0.998	0.002
^-himym	proper.nouns	neutral	0	0.998	0.002
^-hindi	proper.nouns	neutral	0	0.998	0.002
^-hj	proper.nouns	neutral	0.002	0.998	0
^-hk	proper.nouns	neutral	0.002	0.998	0
^-hmv	proper.nouns	neutral	0	0.998	0.002
^-ho	proper.nouns	neutral	0	0.998	0.002
^-hoje	proper.nouns	neutral	0	0.998	0.002
^-holland	proper.nouns	neutral	0.002	0.998	0
^-holly	proper.nouns	neutral	0	0.998	0.002
^-hollywood	proper.nouns	neutral	0	0.998	0.002
^-holmes	proper.nouns	neutral	0	0.998	0.002
^-hong	proper.nouns	negative	0.999	0.001	0
^-houston	proper.nouns	neutral	0	0.998	0.002
^-howard	proper.nouns	neutral	0.002	0.998	0
^-hp	proper.nouns	neutral	0.002	0.998	0
^-hs	proper.nouns	neutral	0	0.998	0.002
^-htc	proper.nouns	neutral	0	0.998	0.002
^-hudson	proper.nouns	neutral	0	0.998	0.002
^-hugh	proper.nouns	neutral	0	0.998	0.002
^-hulu	proper.nouns	neutral	0.002	0.998	0
^-ian	proper.nouns	neutral	0	0.998	0.002
^-icarly	proper.nouns	neutral	0	0.998	0.002
^-ihop	proper.nouns	neutral	0	0.998	0.002
^-ikea	proper.nouns	neutral	0	0.998	0.002
^-il	proper.nouns	neutral	0	0.998	0.002
^-inc	proper.nouns	negative	0.999	0.001	0
^-india	proper.nouns	neutral	0	0.998	0.002
^-indian	proper.nouns	neutral	0	0.998	0.002
^-indiana	proper.nouns	neutral	0.002	0.998	0
^-indo	proper.nouns	neutral	0	0.998	0.002
^-indonesia	proper.nouns	neutral	0	0.998	0.002
^-indy	proper.nouns	neutral	0	0.998	0.002
^-insomnia	proper.nouns	negative	0.999	0.001	0
^-iowa	proper.nouns	neutral	0.002	0.998	0
^-ipad	proper.nouns	neutral	0.002	0.998	0
^-iphone	proper.nouns	neutral	0.002	0.998	0
^-ipod	proper.nouns	neutral	0	0.998	0.002
^-ireland	proper.nouns	neutral	0.002	0.998	0
^-israel	proper.nouns	neutral	0	0.998	0.002
^-italian	proper.nouns	neutral	0	0.998	0.002
^-italy	proper.nouns	neutral	0	0.998	0.002
^-itunes	proper.nouns	neutral	0	0.998	0.002
^-j	proper.nouns	neutral	0	0.998	0.002
^-ja	proper.nouns	neutral	0	0.998	0.002
^-jackie	proper.nouns	neutral	0	0.998	0.002
^-jackson	proper.nouns	neutral	0	0.998	0.002
^-jacob	proper.nouns	positive	0	0.019	0.981
^-jadi	proper.nouns	neutral	0.002	0.998	0
^-jak	proper.nouns	neutral	0	0.998	0.002
^-jakarta	proper.nouns	neutral	0	0.998	0.002
^-jake	proper.nouns	neutral	0	0.998	0.002
^-jamaica	proper.nouns	neutral	0	0.998	0.002
^-james	proper.nouns	neutral	0	0.998	0.002
^-jamie	proper.nouns	neutral	0	0.998	0.002
^-jan	proper.nouns	neutral	0	0.998	0.002
^-jane	proper.nouns	neutral	0	0.998	0.002
^-janet	proper.nouns	neutral	0	0.998	0.002
^-jangan	proper.nouns	neutral	0.002	0.998	0
^-january	proper.nouns	neutral	0	0.998	0.002
^-japanese	proper.nouns	neutral	0.002	0.998	0
^-jared	proper.nouns	neutral	0	0.998	0.002
^-jasmine	proper.nouns	neutral	0	0.998	0.002
^-jason	proper.nouns	neutral	0	0.998	0.002
^-jay-z	proper.nouns	neutral	0	0.998	0.002
^-jazz	proper.nouns	neutral	0.002	0.998	0
^-jb	proper.nouns	neutral	0	0.998	0.002
^-jc	proper.nouns	neutral	0	0.998	0.002
^-jd	proper.nouns	neutral	0.002	0.998	0
^-je	proper.nouns	positive	0	0.001	0.999
^-jean	proper.nouns	neutral	0	0.998	0.002
^-jedward	proper.nouns	neutral	0.002	0.998	0
^-jeff	proper.nouns	neutral	0	0.998	0.002
^-jen	proper.nouns	neutral	0	0.998	0.002
^-jenn	proper.nouns	neutral	0	0.998	0.002
^-jenna	proper.nouns	neutral	0	0.998	0.002
^-jennifer	proper.nouns	neutral	0	0.998	0.002
^-jeremy	proper.nouns	neutral	0	0.998	0.002
^-jerry	proper.nouns	neutral	0	0.998	0.002
^-jess	proper.nouns	neutral	0	0.998	0.002
^-jesse	proper.nouns	neutral	0	0.998	0.002
^-jessica	proper.nouns	neutral	0	0.998	0.002
^-jets	proper.nouns	neutral	0	0.998	0.002
^-jg	proper.nouns	neutral	0	0.998	0.002
^-jill	proper.nouns	neutral	0	0.998	0.002
^-jim	proper.nouns	neutral	0	0.998	0.002
^-jj	proper.nouns	neutral	0	0.998	0.002
^-jls	proper.nouns	neutral	0	0.998	0.002
^-jo	proper.nouns	neutral	0	0.998	0.002
^-jobros	proper.nouns	neutral	0	0.998	0.002
^-joe	proper.nouns	neutral	0	0.998	0.002
^-joel	proper.nouns	neutral	0	0.998	0.002
^-joey	proper.nouns	neutral	0	0.998	0.002
^-johnny	proper.nouns	neutral	0	0.998	0.002
^-johns	proper.nouns	neutral	0	0.998	0.002
^-johnson	proper.nouns	neutral	0	0.998	0.002
^-jojo	proper.nouns	neutral	0	0.998	0.002
^-jon	proper.nouns	neutral	0.002	0.998	0
^-jonas	proper.nouns	positive	0	0.009	0.991
^-jonathan	proper.nouns	neutral	0	0.998	0.002
^-jones	proper.nouns	neutral	0	0.998	0.002
^-jordan	proper.nouns	neutral	0	0.998	0.002
^-jose	proper.nouns	neutral	0	0.998	0.002
^-joseph	proper.nouns	neutral	0	0.998	0.002
^-josh	proper.nouns	neutral	0	0.998	0.002
^-jovi	proper.nouns	neutral	0	0.998	0.002
^-jr	proper.nouns	neutral	0	0.998	0.002
^-jr.	proper.nouns	neutral	0	0.998	0.002
^-juan	proper.nouns	neutral	0	0.998	0.002
^-jude	proper.nouns	neutral	0	0.998	0.002
^-juga	proper.nouns	neutral	0	0.998	0.002
^-julia	proper.nouns	neutral	0	0.998	0.002
^-julie	proper.nouns	neutral	0	0.998	0.002
^-juliet	proper.nouns	neutral	0	0.998	0.002
^-july	proper.nouns	neutral	0.002	0.998	0
^-june	proper.nouns	neutral	0	0.998	0.002
^-justin	proper.nouns	neutral	0	0.998	0.002
^-justinbieber	proper.nouns	neutral	0	0.998	0.002
^-justinn	proper.nouns	neutral	0	0.998	0.002
^-j�â���Â�°	proper.nouns	neutral	0	0.998	0.002
^-k	proper.nouns	neutral	0	0.998	0.002
^-ka	proper.nouns	neutral	0	0.998	0.002
^-kak	proper.nouns	neutral	0	0.998	0.002
^-kalo	proper.nouns	neutral	0	0.998	0.002
^-kan	proper.nouns	neutral	0	0.998	0.002
^-kansas	proper.nouns	neutral	0	0.998	0.002
^-kanye	proper.nouns	neutral	0	0.998	0.002
^-kara	proper.nouns	neutral	0	0.998	0.002
^-karaoke	proper.nouns	neutral	0	0.998	0.002
^-kardashians	proper.nouns	neutral	0	0.998	0.002
^-karen	proper.nouns	neutral	0	0.998	0.002
^-kart	proper.nouns	neutral	0	0.998	0.002
^-kat	proper.nouns	neutral	0	0.998	0.002
^-kate	proper.nouns	neutral	0	0.998	0.002
^-kathy	proper.nouns	neutral	0	0.998	0.002
^-katie	proper.nouns	neutral	0	0.998	0.002
^-katy	proper.nouns	neutral	0	0.998	0.002
^-kay	proper.nouns	positive	0	0.001	0.999
^-kaya	proper.nouns	neutral	0	0.998	0.002
^-kayla	proper.nouns	neutral	0	0.998	0.002
^-kc	proper.nouns	neutral	0	0.998	0.002
^-ke	proper.nouns	neutral	0	0.998	0.002
^-ke$ha	proper.nouns	positive	0	0.001	0.999
^-keith	proper.nouns	neutral	0	0.998	0.002
^-kelly	proper.nouns	neutral	0	0.998	0.002
^-kelsey	proper.nouns	neutral	0	0.998	0.002
^-kenny	proper.nouns	neutral	0	0.998	0.002
^-kent	proper.nouns	neutral	0	0.998	0.002
^-kentucky	proper.nouns	negative	0.768	0.232	0
^-keren	proper.nouns	positive	0	0.017	0.983
^-keri	proper.nouns	neutral	0	0.998	0.002
^-kerrang	proper.nouns	neutral	0	0.998	0.002
^-kev	proper.nouns	neutral	0	0.998	0.002
^-kevin	proper.nouns	neutral	0	0.998	0.002
^-kfc	proper.nouns	neutral	0	0.998	0.002
^-khan	proper.nouns	neutral	0	0.998	0.002
^-ki	proper.nouns	neutral	0	0.998	0.002
^-killers	proper.nouns	neutral	0.002	0.998	0
^-kim	proper.nouns	neutral	0	0.998	0.002
^-kita	proper.nouns	neutral	0	0.998	0.002
^-kl	proper.nouns	neutral	0.002	0.998	0
^-ko	proper.nouns	neutral	0	0.998	0.002
^-kobe	proper.nouns	neutral	0	0.998	0.002
^-kok	proper.nouns	neutral	0.002	0.998	0
^-kong	proper.nouns	neutral	0.002	0.998	0
^-korea	proper.nouns	neutral	0.002	0.998	0
^-korean	proper.nouns	neutral	0	0.998	0.002
^-kristen	proper.nouns	positive	0	0.001	0.999
^-kristin	proper.nouns	neutral	0	0.998	0.002
^-kung	proper.nouns	neutral	0	0.998	0.002
^-kurt	proper.nouns	neutral	0	0.998	0.002
^-kuya	proper.nouns	neutral	0	0.976	0.024
^-ky	proper.nouns	negative	0.999	0.001	0
^-kyle	proper.nouns	neutral	0	0.998	0.002
^-kylie	proper.nouns	neutral	0	0.998	0.002
^-l.a	proper.nouns	neutral	0	0.998	0.002
^-l.a.	proper.nouns	neutral	0	0.998	0.002
^-la	proper.nouns	neutral	0	0.998	0.002
^-lagi	proper.nouns	neutral	0.002	0.998	0
^-lakers	proper.nouns	neutral	0	0.998	0.002
^-lala	proper.nouns	neutral	0	0.998	0.002
^-lambert	proper.nouns	neutral	0	0.998	0.002
^-lang	proper.nouns	neutral	0	0.998	0.002
^-larry	proper.nouns	neutral	0	0.998	0.002
^-las	proper.nouns	neutral	0	0.998	0.002
^-laura	proper.nouns	neutral	0	0.998	0.002
^-lauren	proper.nouns	neutral	0	0.998	0.002
^-lautner	proper.nouns	neutral	0	0.998	0.002
^-le	proper.nouns	neutral	0	0.998	0.002
^-leah	proper.nouns	neutral	0	0.998	0.002
^-leeds	proper.nouns	neutral	0.002	0.998	0
^-leno	proper.nouns	neutral	0	0.998	0.002
^-leo	proper.nouns	neutral	0	0.998	0.002
^-leona	proper.nouns	neutral	0	0.998	0.002
^-les	proper.nouns	neutral	0	0.998	0.002
^-lewis	proper.nouns	neutral	0	0.998	0.002
^-lg	proper.nouns	neutral	0.002	0.998	0
^-liam	proper.nouns	neutral	0	0.998	0.002
^-lil	proper.nouns	neutral	0	0.998	0.002
^-linda	proper.nouns	neutral	0	0.998	0.002
^-lindsay	proper.nouns	neutral	0	0.998	0.002
^-lindsey	proper.nouns	neutral	0	0.998	0.002
^-linkedin	proper.nouns	neutral	0	0.998	0.002
^-linux	proper.nouns	neutral	0	0.998	0.002
^-lisa	proper.nouns	neutral	0	0.998	0.002
^-liverpool	proper.nouns	neutral	0	0.998	0.002
^-liz	proper.nouns	neutral	0	0.998	0.002
^-lj	proper.nouns	neutral	0	0.998	0.002
^-lloyd	proper.nouns	neutral	0	0.998	0.002
^-lo	proper.nouns	neutral	0.002	0.998	0
^-logan	proper.nouns	neutral	0	0.998	0.002
^-lola	proper.nouns	neutral	0	0.998	0.002
^-london	proper.nouns	neutral	0	0.998	0.002
^-lopez	proper.nouns	neutral	0	0.998	0.002
^-lord	proper.nouns	neutral	0.002	0.998	0
^-los	proper.nouns	neutral	0	0.998	0.002
^-lou	proper.nouns	neutral	0	0.998	0.002
^-louis	proper.nouns	neutral	0	0.998	0.002
^-louisiana	proper.nouns	neutral	0	0.998	0.002
^-lovato	proper.nouns	positive	0	0.001	0.999
^-lucas	proper.nouns	neutral	0	0.998	0.002
^-lucie	proper.nouns	neutral	0.002	0.998	0
^-lucy	proper.nouns	neutral	0	0.998	0.002
^-luke	proper.nouns	neutral	0	0.998	0.002
^-luna	proper.nouns	neutral	0	0.998	0.002
^-m	proper.nouns	neutral	0	0.998	0.002
^-maar	proper.nouns	neutral	0	0.998	0.002
^-mac	proper.nouns	neutral	0	0.998	0.002
